index;x;y;z
491;-0.975694;-0.063105;-0.190718
492;-1.067534;-0.099106;-0.278914
493;-1.243451;0.114666;-0.315563
494;-1.053671;-0.062425;-0.338742
495;-0.929339;-0.224472;-0.241434
496;-0.764592;0.050724;-0.082706
497;-0.598790;0.477656;-0.120582
498;-0.367672;0.681455;-0.371541
499;-0.015380;0.718675;-0.476544
500;0.358059;0.733237;-0.358031
501;0.574129;0.644045;-0.175780
502;0.733191;0.582261;-0.073672
503;0.771989;0.613897;-0.067772
504;0.851836;0.542725;0.005348
505;0.897479;0.600875;0.066412
506;0.913326;0.617479;-0.016300
507;0.789020;0.756929;-0.046252
508;0.662564;0.613027;-0.151950
509;0.337460;0.562720;-0.181383
510;-0.010404;0.503216;-0.087275
511;-0.201891;0.365735;0.056558
512;-0.253812;0.259762;0.078461
513;-0.285947;0.152956;-0.083310
514;-0.373069;0.028808;-0.160686
515;-0.526717;0.030123;-0.121979
516;-0.671045;0.005864;-0.075871
517;-0.853244;-0.079443;-0.062731
518;-0.982370;-0.134837;-0.110943
519;-1.011117;-0.098609;-0.152154
520;-1.065445;0.065545;-0.153597
521;-0.933110;-0.106951;-0.183359
522;-0.853185;-0.169054;-0.077915
523;-0.687823;0.078497;0.039045
524;-0.605677;0.477554;-0.045761
525;-0.400845;0.662968;-0.231113
526;-0.097842;0.670015;-0.355365
527;0.156370;0.587887;-0.367255
528;0.326348;0.566145;-0.261548
529;0.508937;0.598090;-0.187902
530;0.670343;0.616708;-0.106697
531;0.814928;0.749956;0.015055
532;0.985270;0.721529;0.021988
533;1.085971;0.715538;0.012266
534;1.055022;0.810627;0.015951
535;0.932836;0.695079;-0.094612
536;0.582277;0.679859;-0.144904
537;0.134817;0.646184;-0.106785
538;-0.146603;0.592910;-0.033484
539;-0.240835;0.585375;-0.010559
540;-0.322837;0.396032;-0.065586
541;-0.487673;0.236233;-0.097174
542;-0.648652;0.179280;-0.086497
543;-0.772049;0.136930;-0.039989
544;-0.885758;0.072417;-0.024397
545;-1.079326;-0.026011;-0.058120
546;-1.219412;-0.148026;-0.036640
547;-1.407827;-0.079746;-0.003807
548;-1.221784;-0.147714;0.054549
549;-1.039772;-0.233685;-0.041765
550;-0.891501;0.041508;-0.028907
551;-0.687460;0.512596;-0.034776
552;-0.488904;0.906953;-0.202435
553;-0.261814;0.987337;-0.425315
554;0.061418;0.884401;-0.429830
555;0.380508;0.848857;-0.293199
556;0.607631;0.777763;-0.159077
557;0.753146;0.666997;-0.053048
558;0.871935;0.571993;-0.029913
559;0.937359;0.536747;-0.049348
560;0.957007;0.462201;-0.068824
561;1.014696;0.476226;-0.084660
562;0.858251;0.735053;-0.015389
563;0.705573;0.650548;-0.065902
564;0.508050;0.680342;-0.156165
565;0.183668;0.685522;-0.137600
566;-0.037028;0.728023;-0.031187
567;-0.340512;0.634556;-0.016936
568;-0.548515;0.436001;-0.086036
569;-0.419520;0.216722;-0.142097
570;-0.428577;0.128227;-0.166542
571;-0.501095;0.066514;-0.125325
572;-0.529457;0.080510;-0.117146
573;-0.639461;0.042763;-0.243938
574;-0.829406;0.035622;-0.425614
575;-1.037096;-0.015854;-0.604401
576;-1.310783;-0.032359;-0.706840
577;-1.179114;-0.201265;-0.625550
578;-0.945637;-0.237011;-0.418167
579;-0.827688;0.076234;-0.195186
580;-0.697207;0.517692;-0.123449
581;-0.603367;0.784453;-0.341020
582;-0.317299;0.833847;-0.509870
583;0.082287;0.862331;-0.466723
584;0.356650;0.825571;-0.197178
585;0.427978;0.809433;0.014767
586;0.540752;0.770784;0.141136
587;0.807390;0.719119;0.135691
588;0.906619;0.830239;-0.015591
589;1.096541;0.725055;-0.135028
590;1.101651;0.810114;-0.101347
591;1.050744;0.785873;-0.185123
592;0.685902;0.864301;-0.250934
593;0.309093;0.786124;-0.140189
594;0.100745;0.721574;0.001724
595;-0.059039;0.664696;0.017462
596;-0.252943;0.561211;0.031358
597;-0.485555;0.432882;0.034980
598;-0.720451;0.317215;-0.107937
599;-0.840868;0.258133;-0.239531
600;-0.947653;0.095705;-0.238990
601;-1.091816;0.005954;-0.221584
602;-1.169781;-0.105512;-0.235533
603;-1.330416;-0.035802;-0.253647
604;-1.212637;-0.203237;-0.289208
605;-1.059437;-0.326522;-0.177748
606;-0.951152;-0.086017;0.000433
607;-0.905068;0.356573;-0.061079
608;-0.817657;0.785628;-0.278899
609;-0.514737;0.950015;-0.431148
610;-0.134092;0.981015;-0.392763
611;0.194179;0.953039;-0.284828
612;0.509509;0.869030;-0.169961
613;0.724644;0.850945;-0.137572
614;0.890268;0.664072;-0.088655
615;0.995338;0.725873;-0.072228
616;1.061012;0.651970;-0.201365
617;1.100267;0.681641;-0.201929
618;0.884808;0.836847;-0.180194
619;0.760584;0.675674;-0.254984
620;0.447197;0.687185;-0.268239
621;0.205265;0.690972;-0.050530
622;-0.047851;0.684251;0.140012
623;-0.227201;0.600423;0.039780
624;-0.341797;0.502291;-0.170888
625;-0.494392;0.387115;-0.244975
626;-0.733153;0.296418;-0.144470
627;-0.866210;0.170647;-0.071231
628;-1.047842;-0.022714;-0.119852
629;-1.234277;-0.136068;-0.243440
630;-1.258973;-0.179829;-0.334233
631;-1.217769;0.022355;-0.272082
632;-1.005676;-0.019904;-0.251286
